gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2851025418	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30426577	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.984133	21.116373	4.0						2019-08-08T16:06:00	8	8	2019	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	30426577		Jelle Devalez	2020-08-22T12:44:34	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T11:13:14.160Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2851019806	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/53891490	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus hortorum		SPECIES	Bombus hortorum (Linnaeus, 1761)	Bombus hortorum		GR		Macedonia and Thrace	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.589784	23.102014	61.0						2010-06-19T13:02:00	19	6	2010	1340542	1340542	HUMAN_OBSERVATION	iNaturalist	Observations	53891490		pajo_2009	2020-07-21T22:51:52	CC_BY_NC_4_0	pajo_2009	pajo_2009			2021-04-04T11:25:16.587Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2851017384	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/25388344	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Thessaly and Central Greece	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.737795	22.339217	244.0						2018-08-06T12:36:00	6	8	2018	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	25388344		identigy	2019-05-19T16:21:48	CC_BY_NC_4_0	identigy	identigy			2021-04-04T11:34:40.410Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2851007420	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29432665	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.273425	20.73811	8.0						2019-07-24T11:46:24	24	7	2019	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	29432665		Tassos Sakoulis	2019-07-24T08:49:39	CC_BY_NC_4_0	Tassos Sakoulis	Tassos Sakoulis			2021-04-04T10:49:51.706Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2851006506	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/42245054	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	dalmatinus	SUBSPECIES	Bombus terrestris dalmatinus Dalla Torre, 1882	Bombus terrestris dalmatinus		GR		Peloponnese, Western Greece and the Ionian Islands	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.795933	20.717546	4.0						2020-04-15T18:39:00	15	4	2020	10900042	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	42245054		Jelle Devalez	2020-08-22T12:10:31	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T11:20:53.011Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2851004730	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/51721528	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Macedonia and Thrace	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.150275	22.437687	244.0						2020-07-02T00:00:00	2	7	2020	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	51721528		Panagiotis Rafailidis	2020-07-02T19:03:36	CC_BY_NC_4_0	Panagiotis Rafailidis	Panagiotis Rafailidis			2021-04-04T11:27:14.217Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2851000421	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30419717	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.982338	21.11631	6.0						2019-08-08T16:00:59	8	8	2019	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	30419717		Jelle Devalez	2020-08-22T12:45:08	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T11:39:16.662Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850998397	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/27506331	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Peloponnese, Western Greece and the Ionian Islands	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.790351	20.711833	6.0						2019-06-23T06:29:52	23	6	2019	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	27506331		Papageorgiou Nikolaos	2019-06-23T15:32:23	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T10:49:28.580Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850997391	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30413648	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.981675	21.117271	3.0						2019-08-08T12:41:09	8	8	2019	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	30413648		Jelle Devalez	2020-08-16T18:04:17	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T10:50:22.031Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850975381	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24843202	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.582128	21.41418	122.0						2019-05-04T13:39:00	4	5	2019	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	24843202		Kostas Zontanos	2019-05-09T16:49:53	CC_BY_NC_4_0	Kostas Zontanos	Kostas Zontanos			2021-04-04T11:37:22.123Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850972557	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/44742144	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Attica	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.000418	23.822014	8.0						2020-05-03T16:01:00	3	5	2020	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	44742144		Ηλίας Παπανικολάου	2020-05-03T15:48:36	CC_BY_NC_4_0	Ηλίας Παπανικολάου	Ηλίας Παπανικολάου			2021-04-04T10:53:24.044Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850966433	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34630899	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus sylvarum		SPECIES	Bombus sylvarum (Linnaeus, 1761)	Bombus sylvarum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.631332	21.375322	488.0						2019-08-31T12:54:00	31	8	2019	1340342	1340342	HUMAN_OBSERVATION	iNaturalist	Observations	34630899		Jelle Devalez	2020-08-16T17:42:50	CC_BY_NC_4_0	Kostas Zontanos	Kostas Zontanos			2021-04-04T11:30:34.209Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850964437	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32472786	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Peloponnese, Western Greece and the Ionian Islands	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.953062	22.350168	192.0						2019-08-14T08:18:00	14	8	2019	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	32472786		Jelle Devalez	2020-08-12T00:06:38	CC_BY_NC_4_0	psourges	psourges			2021-04-04T11:38:42.548Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850962375	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20547851	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Crete	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.012176	25.587704	974.0						2019-02-18T13:51:00	18	2	2019	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	20547851		Agapakis Nikos	2020-07-18T14:02:54	CC_BY_NC_4_0	Steve Daniels	Steve Daniels			2021-04-04T10:47:50.814Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850952347	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/16663046	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.628549	21.371823	488.0						2018-07-01T08:35:00	1	7	2018	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	16663046		Jelle Devalez	2020-08-16T18:08:54	CC_BY_NC_4_0	Kostas Zontanos	Kostas Zontanos			2021-04-04T10:46:30.363Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850950336	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15766420	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.629058	21.374398	244.0						2018-08-16T13:59:00	16	8	2018	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	15766420		Jelle Devalez	2020-08-16T18:11:23	CC_BY_NC_4_0	Kostas Zontanos	Kostas Zontanos			2021-04-04T11:15:54.871Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850933481	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40358572	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	dalmatinus	SUBSPECIES	Bombus terrestris dalmatinus Dalla Torre, 1882	Bombus terrestris dalmatinus		GR		Peloponnese, Western Greece and the Ionian Islands	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.799448	20.721152	4.0						2020-03-21T15:18:00	21	3	2020	10900042	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	40358572		Jelle Devalez	2020-08-22T12:42:33	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T11:43:35.156Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850874885	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/55797117	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Macedonia and Thrace	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.103372	23.146749	61.0						2020-08-08T13:56:00	8	8	2020	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	55797117		Panagiotis Rafailidis	2020-08-08T16:50:59	CC_BY_NC_4_0	pajo_2009	pajo_2009			2021-04-04T10:59:45.822Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850781503	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/56209702	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.982161	21.117601	8.0						2020-08-09T16:31:00	9	8	2020	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	56209702		Jelle Devalez	2020-08-16T13:35:14	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T11:38:13.338Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850746140	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/56717624	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.982794	21.11643	15.0						2020-08-12T10:21:00	12	8	2020	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	56717624		Jelle Devalez	2020-08-22T10:55:22	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T11:35:13.392Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850702817	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/54307855	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Macedonia and Thrace	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.820443	23.359198	61.0						2015-06-12T00:00:00	12	6	2015	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	54307855		Panagiotis Rafailidis	2020-07-25T19:22:19	CC_BY_NC_4_0	Panagiotis Rafailidis	Panagiotis Rafailidis			2021-04-04T11:25:26.425Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850645346	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/14323348	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus barbutellus		SPECIES	Bombus barbutellus (Kirby, 1802)	Bombus barbutellus		GR		Macedonia and Thrace	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.59316	23.1294	122.0						2018-07-08T11:53:00	8	7	2018	1340434	1340434	HUMAN_OBSERVATION	iNaturalist	Observations	14323348		Jelle Devalez	2020-08-16T18:15:04	CC_BY_NC_4_0	Kostas Zontanos	Kostas Zontanos			2021-04-04T10:45:43.100Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850620342	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/16663036	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.628809	21.372681	488.0						2018-07-01T08:25:00	1	7	2018	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	16663036		Jelle Devalez	2020-08-16T18:09:19	CC_BY_NC_4_0	Kostas Zontanos	Kostas Zontanos			2021-04-04T11:16:16.148Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850617572	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/48210624	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Crete	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.041991	25.906345	229.0						2020-05-31T10:23:00	31	5	2020	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	48210624		Agapakis Nikos	2020-07-18T14:02:18	CC_BY_NC_4_0	Steve Daniels	Steve Daniels			2021-04-04T10:57:13.081Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850600908	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/55004885	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.985275	21.11255	9.0						2020-08-01T07:49:09	1	8	2020	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	55004885		Jelle Devalez	2020-08-16T13:37:21	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T11:25:42.881Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850600318	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/9031935	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Macedonia and Thrace	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.076158	22.38636	488.0						2016-07-17T11:22:00	17	7	2016	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	9031935		Kostas Zontanos	2017-12-03T18:26:45	CC_BY_NC_4_0	Kostas Zontanos	Kostas Zontanos			2021-04-04T10:45:23.874Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850579575	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/47752958	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Aegean	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.073269	26.567221	21.0						2020-05-29T07:49:28	29	5	2020	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	47752958		John Ascher	2020-05-30T04:00:29	CC_BY_NC_4_0	skatsan	skatsan			2021-04-04T10:57:33.224Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850556539	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/44865221	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Thessaly and Central Greece	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.193047	23.329445	5.0						2020-05-04T14:58:26	4	5	2020	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	44865221		Chris Taklis	2020-05-04T11:59:52	CC_BY_4_0	Chris Taklis	Chris Taklis			2021-04-04T11:23:45.562Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850544502	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41914342	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	dalmatinus	SUBSPECIES	Bombus terrestris dalmatinus Dalla Torre, 1882	Bombus terrestris dalmatinus		GR		Peloponnese, Western Greece and the Ionian Islands	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.802909	20.7269	2.0						2020-04-10T18:05:00	10	4	2020	10900042	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	41914342		Jelle Devalez	2020-08-22T11:43:12	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T11:41:58.139Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850541781	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/53709769	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Crete	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.237839	26.226625							2020-07-18T17:56:00	18	7	2020	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	53709769		arkim	2020-07-20T10:08:01	CC_BY_NC_4_0	arkim	arkim			2021-04-04T11:46:05.607Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850538364	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22554815	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Peloponnese, Western Greece and the Ionian Islands	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.620022	20.607835	2.0						2019-04-16T12:48:00	16	4	2019	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	22554815		Papageorgiou Nikolaos	2019-04-16T13:03:01	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T10:47:52.662Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850530846	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/54643331	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pascuorum		SPECIES	Bombus pascuorum (Scopoli, 1763)	Bombus pascuorum		GR		Epirus and Western Macedonia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.982666	21.116325	2.0						2020-07-28T16:00:00	28	7	2020	1340405	1340405	HUMAN_OBSERVATION	iNaturalist	Observations	54643331		Jelle Devalez	2020-08-16T13:38:54	CC_BY_NC_4_0	Papageorgiou Nikolaos	Papageorgiou Nikolaos			2021-04-04T11:45:48.172Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2850530309	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5256578	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris		SPECIES	Bombus terrestris (Linnaeus, 1758)	Bombus terrestris		GR		Crete	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.017401	25.807983	7813.0						2013-12-11T16:02:00	11	12	2013	1340503	1340503	HUMAN_OBSERVATION	iNaturalist	Observations	5256578		John Ascher	2019-04-13T13:58:38	CC_BY_NC_4_0	Steve Daniels	Steve Daniels			2021-04-04T10:44:54.873Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
